直播ID,用户ID,时间,动作
6946376156098612005,68571001551,2021-04-02-12-08-06,进入直播间
6946376156098612005,69111107276,2021-04-02-12-06-47,进入直播间
6946376156098612005,69445907142,2021-04-02-12-04-46,进入直播间
6946376156098612005,69632190862,2021-04-02-12-05-23,进入直播间
6946376156098612005,69645335665,2021-04-02-12-10-03,进入直播间
6946376156098612005,69686129226,2021-04-02-12-11-35,进入直播间
6946376156098612005,69707055899,2021-04-02-12-11-51,进入直播间
6946376156098612005,69712965383,2021-04-02-12-12-41,进入直播间
6946376156098612005,69898355119,2021-04-02-12-07-58,进入直播间
6946376156098612005,70202276834,2021-04-02-12-11-01,进入直播间
6946376156098612005,70464898461,2021-04-02-12-04-33,进入直播间
6946376156098612005,70698436109,2021-04-02-12-04-50,进入直播间
6946376156098612005,70744039260,2021-04-02-12-06-30,进入直播间
6946376156098612005,70855150088,2021-04-02-12-05-19,进入直播间
6946376156098612005,71067831350,2021-04-02-12-09-55,进入直播间
6946376156098612005,71085883210,2021-04-02-12-06-39,进入直播间
6946376156098612005,712134758774317,2021-04-02-12-04-04,进入直播间
6946376156098612005,712134758774317,2021-04-02-12-05-28,进入直播间
6946376156098612005,71328389836,2021-04-02-12-07-41,进入直播间
6946376156098612005,71415543299,2021-04-02-12-09-46,进入直播间
6946376156098612005,71467398346,2021-04-02-12-10-15,进入直播间
6946376156098612005,71490958446,2021-04-02-12-11-39,进入直播间
6946376156098612005,72164700780,2021-04-02-12-04-29,进入直播间
6946376156098612005,72472401588,2021-04-02-12-04-50,进入直播间
6946376156098612005,72589922224,2021-04-02-12-11-43,进入直播间
6946376156098612005,72869508212,2021-04-02-12-04-17,进入直播间
6946376156098612005,729720051736397,2021-04-02-12-09-55,进入直播间
6946376156098612005,72983988451,2021-04-02-12-10-11,进入直播间
6946376156098612005,73007226861,2021-04-02-12-03-48,进入直播间
6946376156098612005,73025537766,2021-04-02-12-09-42,进入直播间
6946376156098612005,73039764630,2021-04-02-12-05-44,进入直播间
6946376156098612005,73518554947,2021-04-02-12-03-48,进入直播间
6946376156098612005,73710361313,2021-04-02-12-04-38,进入直播间
6946376156098612005,73798999570,2021-04-02-12-07-37,进入直播间
6946376156098612005,74018620700,2021-04-02-12-07-04,进入直播间
6946376156098612005,75017486236,2021-04-02-12-06-34,进入直播间
6946376156098612005,75436956900,2021-04-02-12-06-43,弹幕: 速腾豪华什么价格
6946376156098612005,75436956900,2021-04-02-12-07-12,弹幕: 含双保吗
6946376156098612005,75436956900,2021-04-02-12-08-36,弹幕: 1
6946376156098612005,75452863554,2021-04-02-12-10-40,进入直播间
6946376156098612005,75751955777,2021-04-02-12-12-29,进入直播间
6946376156098612005,75825443037,2021-04-02-12-09-59,进入直播间
6946376156098612005,75952254850,2021-04-02-12-12-33,进入直播间
6946376156098612005,760489219459517,2021-04-02-12-08-02,进入直播间
6946376156098612005,76230513373,2021-04-02-12-05-57,进入直播间
6946376156098612005,76360796116,2021-04-02-12-06-05,进入直播间
6946376156098612005,76769777820,2021-04-02-12-07-12,进入直播间
6946376156098612005,76769777820,2021-04-02-12-09-59,进入直播间
6946376156098612005,76771926562,2021-04-02-12-04-54,弹幕: 宝来精英智联版多少
6946376156098612005,76771926562,2021-04-02-12-04-38,进入直播间
6946376156098612005,76771926562,2021-04-02-12-06-05,弹幕: 宝来精英智联多少
6946376156098612005,76771926562,2021-04-02-12-09-42,弹幕: 买车有没有送女朋友[害羞][害羞][抠鼻][抠鼻]
6946376156098612005,76908704490,2021-04-02-12-04-46,进入直播间
6946376156098612005,76938487236,2021-04-02-12-11-39,进入直播间
6946376156098612005,77231778521,2021-04-02-12-04-13,进入直播间
6946376156098612005,77593952838,2021-04-02-12-04-50,进入直播间
6946376156098612005,77849811013,2021-04-02-12-07-20,进入直播间
6946376156098612005,77879932571,2021-04-02-12-06-09,进入直播间
6946376156098612005,77996754709,2021-04-02-12-08-19,进入直播间
6946376156098612005,78296886177,2021-04-02-12-10-24,进入直播间
6946376156098612005,78367015943,2021-04-02-12-04-09,进入直播间
6946376156098612005,78640545291,2021-04-02-12-04-29,进入直播间
6946376156098612005,78692338732,2021-04-02-12-04-50,进入直播间
6946376156098612005,80196334075,2021-04-02-12-03-56,进入直播间
6946376156098612005,80526954487,2021-04-02-12-05-03,进入直播间
6946376156098612005,80526954487,2021-04-02-12-10-28,进入直播间
6946376156098612005,80718863364,2021-04-02-12-10-36,进入直播间
6946376156098612005,81138805821,2021-04-02-12-04-38,进入直播间
6946376156098612005,81410831240,2021-04-02-12-10-36,进入直播间
6946376156098612005,81658666508,2021-04-02-12-04-38,进入直播间
6946376156098612005,81684338687,2021-04-02-12-08-23,进入直播间
6946376156098612005,81782920689,2021-04-02-12-08-19,进入直播间
6946376156098612005,82120616187,2021-04-02-12-04-42,进入直播间
6946376156098612005,822064409745459,2021-04-02-12-11-01,进入直播间
6946376156098612005,82234438385,2021-04-02-12-04-21,进入直播间
6946376156098612005,82676817445,2021-04-02-12-12-12,进入直播间
6946376156098612005,82737674864,2021-04-02-12-10-45,弹幕: 这是豪华 速腾
6946376156098612005,82737674864,2021-04-02-12-10-28,进入直播间
6946376156098612005,83169848860013,2021-04-02-12-06-01,进入直播间
6946376156098612005,835249539919751,2021-04-02-12-06-05,进入直播间
6946376156098612005,83770720163,2021-04-02-12-05-36,进入直播间
6946376156098612005,83803646479,2021-04-02-12-07-49,进入直播间
6946376156098612005,83851775458,2021-04-02-12-11-01,进入直播间
6946376156098612005,83882461602,2021-04-02-12-05-15,进入直播间
6946376156098612005,83907320880,2021-04-02-12-10-15,进入直播间
6946376156098612005,84559982591,2021-04-02-12-07-24,进入直播间
6946376156098612005,84566988852,2021-04-02-12-04-46,进入直播间
6946376156098612005,84818246344,2021-04-02-12-06-05,进入直播间
6946376156098612005,84925111916,2021-04-02-12-05-40,进入直播间
6946376156098612005,85232068040,2021-04-02-12-05-44,进入直播间
6946376156098612005,85259976685,2021-04-02-12-06-26,进入直播间
6946376156098612005,85761184426,2021-04-02-12-03-48,进入直播间
6946376156098612005,85769626455,2021-04-02-12-05-28,进入直播间
6946376156098612005,86312103828,2021-04-02-12-11-47,进入直播间
6946376156098612005,86729333369,2021-04-02-12-11-51,进入直播间
6946376156098612005,87136332200,2021-04-02-12-10-20,进入直播间
6946376156098612005,87355217117,2021-04-02-12-03-39,进入直播间
6946376156098612005,87366082432,2021-04-02-12-04-29,进入直播间
6946376156098612005,87815044869,2021-04-02-12-04-42,进入直播间
6946376156098612005,87981493230,2021-04-02-12-08-06,进入直播间
6946376156098612005,89666258559,2021-04-02-12-06-18,进入直播间
6946376156098612005,89814187395,2021-04-02-12-05-53,进入直播间
6946376156098612005,905631771921427,2021-04-02-12-05-44,进入直播间
6946376156098612005,91634797337,2021-04-02-12-09-50,进入直播间
6946376156098612005,91752521959,2021-04-02-12-09-55,进入直播间
6946376156098612005,918815687326147,2021-04-02-12-12-08,进入直播间
6946376156098612005,918834977976718,2021-04-02-12-11-51,进入直播间
6946376156098612005,91992453555239,2021-04-02-12-04-38,进入直播间
6946376156098612005,91996806271,2021-04-02-12-07-29,进入直播间
6946376156098612005,91996806271,2021-04-02-12-11-22,进入直播间
6946376156098612005,92700922018,2021-04-02-12-09-21,进入直播间
6946376156098612005,92771433748,2021-04-02-12-05-03,进入直播间
6946376156098612005,92897077577,2021-04-02-12-11-47,进入直播间
6946376156098612005,92956349387,2021-04-02-12-05-19,进入直播间
6946376156098612005,93156770275,2021-04-02-12-09-25,进入直播间
6946376156098612005,93180122130,2021-04-02-12-06-18,进入直播间
6946376156098612005,93188858663,2021-04-02-12-12-45,进入直播间
6946376156098612005,93218868374,2021-04-02-12-03-56,进入直播间
6946376156098612005,93241890019,2021-04-02-12-07-54,进入直播间
6946376156098612005,93343254275,2021-04-02-12-07-54,进入直播间
6946376156098612005,93414718754,2021-04-02-12-08-31,进入直播间
6946376156098612005,93415997612,2021-04-02-12-07-08,进入直播间
6946376156098612005,93415997612,2021-04-02-12-07-33,弹幕: 舒适能改17寸轮毂吗
6946376156098612005,93415997612,2021-04-02-12-08-36,弹幕: 舒适能改那个双仪表显示吗
6946376156098612005,93633151769,2021-04-02-12-04-54,进入直播间
6946376156098612005,94332623532,2021-04-02-12-06-30,进入直播间
6946376156098612005,94370883790,2021-04-02-12-10-07,进入直播间
6946376156098612005,94376449140,2021-04-02-12-12-41,进入直播间
6946376156098612005,94425860360,2021-04-02-12-11-30,进入直播间
6946376156098612005,94855021189,2021-04-02-12-06-01,进入直播间
6946376156098612005,950408124313079,2021-04-02-12-07-58,进入直播间
6946376156098612005,95319328972,2021-04-02-12-08-36,进入直播间
6946376156098612005,954016002999448,2021-04-02-12-11-22,进入直播间
6946376156098612005,95471478523,2021-04-02-12-03-35,进入直播间
6946376156098612005,95517152700,2021-04-02-12-10-53,进入直播间
6946376156098612005,95586944399,2021-04-02-12-06-30,进入直播间
6946376156098612005,95831641323,2021-04-02-12-12-12,进入直播间
6946376156098612005,95857929004,2021-04-02-12-05-49,进入直播间
6946376156098612005,95865923837,2021-04-02-12-05-07,进入直播间
6946376156098612005,95878516540,2021-04-02-12-09-55,进入直播间
6946376156098612005,96008902056,2021-04-02-12-04-33,进入直播间
6946376156098612005,96043310363,2021-04-02-12-09-25,进入直播间
6946376156098612005,96178586648,2021-04-02-12-03-48,进入直播间
6946376156098612005,96305310076,2021-04-02-12-05-23,进入直播间
6946376156098612005,96382290181,2021-04-02-12-07-24,进入直播间
6946376156098612005,96652372278,2021-04-02-12-07-12,进入直播间
6946376156098612005,96664107321,2021-04-02-12-06-18,进入直播间
6946376156098612005,96674365614,2021-04-02-12-10-11,进入直播间
6946376156098612005,96693151533,2021-04-02-12-07-58,进入直播间
6946376156098612005,96712311478,2021-04-02-12-12-41,进入直播间
6946376156098612005,96735590579,2021-04-02-12-10-11,进入直播间
6946376156098612005,96746889927,2021-04-02-12-09-34,进入直播间
6946376156098612005,96886379764,2021-04-02-12-05-57,进入直播间
6946376156098612005,96889703109,2021-04-02-12-04-50,进入直播间
6946376156098612005,96917868113,2021-04-02-12-12-25,进入直播间
6946376156098612005,96945784473,2021-04-02-12-05-11,进入直播间
6946376156098612005,97024672127,2021-04-02-12-12-41,进入直播间
6946376156098612005,97037375214,2021-04-02-12-09-55,进入直播间
6946376156098612005,97044998043,2021-04-02-12-05-03,弹幕: 海贝金感觉没白色好看
6946376156098612005,97044998043,2021-04-02-12-08-36,弹幕: 111
6946376156098612005,97152473843,2021-04-02-12-04-54,进入直播间
6946376156098612005,97156849674,2021-04-02-12-11-35,进入直播间
6946376156098612005,97284910167,2021-04-02-12-05-28,进入直播间
6946376156098612005,97302755668,2021-04-02-12-12-20,进入直播间
6946376156098612005,97372764073,2021-04-02-12-11-18,进入直播间
6946376156098612005,97452005633,2021-04-02-12-10-57,进入直播间
6946376156098612005,97707841431,2021-04-02-12-07-20,进入直播间
6946376156098612005,97846997166,2021-04-02-12-05-28,进入直播间
6946376156098612005,97888101305,2021-04-02-12-06-39,进入直播间
6946376156098612005,97918867214,2021-04-02-12-09-38,进入直播间
6946376156098612005,97956505274,2021-04-02-12-05-32,进入直播间
6946376156098612005,97960460635,2021-04-02-12-07-20,进入直播间
6946376156098612005,98014263337,2021-04-02-12-12-41,进入直播间
6946376156098612005,98105661737,2021-04-02-12-10-36,进入直播间
6946376156098612005,98174997487,2021-04-02-12-06-30,进入直播间
6946376156098612005,98269751830,2021-04-02-12-11-43,点赞
6946376156098612005,98272220238,2021-04-02-12-08-31,进入直播间
6946376156098612005,98293132517,2021-04-02-12-08-36,进入直播间
6946376156098612005,98318484766,2021-04-02-12-06-05,进入直播间
6946376156098612005,98467815569,2021-04-02-12-04-25,进入直播间
6946376156098612005,98677031494,2021-04-02-12-04-13,进入直播间
6946376156098612005,98800248231,2021-04-02-12-07-33,进入直播间
6946376156098612005,98921376256,2021-04-02-12-11-35,进入直播间
6946376156098612005,99204759714,2021-04-02-12-04-04,进入直播间
6946376156098612005,99253900460,2021-04-02-12-05-11,进入直播间
6946376156098612005,99259275087,2021-04-02-12-05-28,进入直播间
6946376156098612005,99660157109,2021-04-02-12-06-30,进入直播间
6946376156098612005,99696701135,2021-04-02-12-12-08,进入直播间
6946376156098612005,99721123428,2021-04-02-12-10-28,进入直播间
6946376156098612005,99813929110,2021-04-02-12-09-34,进入直播间
6946376156098612005,99833730104,2021-04-02-12-03-56,进入直播间
6946376156098612005,99944068948,2021-04-02-12-04-13,进入直播间
6946416846325156649,100011277756,2021-04-02-13-45-32,进入直播间
6946416846325156649,100014874208,2021-04-02-14-21-39,进入直播间
6946416846325156649,100025503230,2021-04-02-13-46-06,进入直播间
6946416846325156649,100029395761,2021-04-02-14-10-11,进入直播间
6946416846325156649,100030260116,2021-04-02-13-10-53,进入直播间
6946416846325156649,100048774138,2021-04-02-14-06-10,进入直播间
6946416846325156649,100049810880,2021-04-02-13-31-56,进入直播间
6946416846325156649,100049810880,2021-04-02-13-32-30,进入直播间
6946416846325156649,100054415564,2021-04-02-14-04-22,进入直播间
6946416846325156649,100059555277,2021-04-02-13-09-44,进入直播间
6946416846325156649,100062332051,2021-04-02-14-14-37,进入直播间
6946416846325156649,100067710224,2021-04-02-13-56-56,进入直播间
6946416846325156649,100068547388,2021-04-02-14-12-56,进入直播间
6946416846325156649,100070187254,2021-04-02-13-37-56,进入直播间
6946416846325156649,100081778343,2021-04-02-13-50-03,进入直播间
6946416846325156649,100090540831,2021-04-02-13-36-58,进入直播间
6946416846325156649,100090540831,2021-04-02-13-46-52,进入直播间
6946416846325156649,100093208758,2021-04-02-14-30-40,进入直播间
6946416846325156649,100101223509,2021-04-02-14-25-41,进入直播间
6946416846325156649,100105034779,2021-04-02-14-20-20,进入直播间
6946416846325156649,100110980533,2021-04-02-13-37-02,进入直播间
6946416846325156649,100117897811,2021-04-02-13-48-19,进入直播间
6946416846325156649,100120167529,2021-04-02-14-14-24,进入直播间
6946416846325156649,100126591016,2021-04-02-13-38-59,进入直播间
6946416846325156649,100142281233,2021-04-02-13-13-31,进入直播间
6946416846325156649,100148300684,2021-04-02-14-09-50,进入直播间
6946416846325156649,100149713605,2021-04-02-13-40-39,进入直播间
6946416846325156649,100149713605,2021-04-02-13-41-25,点赞
6946416846325156649,100152398091,2021-04-02-13-32-21,进入直播间
6946416846325156649,100156942894,2021-04-02-14-13-21,进入直播间
6946416846325156649,100157475378,2021-04-02-13-55-53,进入直播间
6946416846325156649,100167905419,2021-04-02-13-51-22,进入直播间
